17159433540100,1,1,1,1,1,1,23,114,13,1,1,1,1
17159433550000,1,1,1,1,1,1,10,69,15,1,1,1,1
17159433550100,1,1,1,1,1,1,1,3,25,2,1,1,1
17159433560000,1,1,1,1,1,1,1,1,27,1,1,1,1
17159433560100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433570000,1,1,1,3,1,1,1,1,3,1,1,1,1
17159433570100,1,2,1,3,1,1,1,1,6,1,1,1,1
17159433580000,1,6,1,3,1,1,1,1,8,1,1,1,1
17159433580100,1,8,1,3,1,1,1,1,14,1,1,1,1
17159433590000,1,13,1,3,1,1,1,1,20,1,1,1,1
17159433590100,1,15,1,3,1,1,1,1,25,1,1,1,1
17159433600000,1,1,1,5,1,1,1,1,17,1,1,1,1
17159433600100,1,1,1,21,1,1,1,1,11,1,1,1,1
17159433610000,9,1,1,29,1,1,1,1,13,1,1,1,1
17159433610100,6,1,1,38,1,1,1,1,19,1,1,1,1
17159433620000,4,1,1,44,1,1,1,1,27,1,1,1,1
17159433620100,3,1,1,45,1,1,1,1,38,1,1,1,1
17159433630000,1,1,1,42,1,1,1,1,40,1,1,1,1
17159433630100,1,1,1,42,1,1,1,1,39,1,1,1,1
17159433640000,1,1,1,39,1,1,1,1,41,1,1,1,1
17159433640100,1,1,1,34,1,1,1,1,44,1,1,1,1
17159433650000,1,1,1,35,1,1,1,1,57,1,1,1,1
